scenario_id,scenario_name,run_id,timestep_index,timestamp_seconds,total_occupancy,occupancy_zone_1,occupancy_zone_2,occupancy_zone_3,occupancy_zone_4,cpu_util_comp_1,gpu_util_comp_1,workload_cat_comp_1,heat_w_comp_1,thermal_contrib_comp_1,status_comp_1,cpu_util_comp_2,gpu_util_comp_2,workload_cat_comp_2,heat_w_comp_2,thermal_contrib_comp_2,status_comp_2,cpu_util_comp_3,gpu_util_comp_3,workload_cat_comp_3,heat_w_comp_3,thermal_contrib_comp_3,status_comp_3,cpu_util_comp_4,gpu_util_comp_4,workload_cat_comp_4,heat_w_comp_4,thermal_contrib_comp_4,status_comp_4,cpu_util_comp_5,gpu_util_comp_5,workload_cat_comp_5,heat_w_comp_5,thermal_contrib_comp_5,status_comp_5,cpu_util_comp_6,gpu_util_comp_6,workload_cat_comp_6,heat_w_comp_6,thermal_contrib_comp_6,status_comp_6,cpu_util_comp_7,gpu_util_comp_7,workload_cat_comp_7,heat_w_comp_7,thermal_contrib_comp_7,status_comp_7,cpu_util_comp_8,gpu_util_comp_8,workload_cat_comp_8,heat_w_comp_8,thermal_contrib_comp_8,status_comp_8,cpu_util_comp_9,gpu_util_comp_9,workload_cat_comp_9,heat_w_comp_9,thermal_contrib_comp_9,status_comp_9,cpu_util_comp_10,gpu_util_comp_10,workload_cat_comp_10,heat_w_comp_10,thermal_contrib_comp_10,status_comp_10,outdoor_temperature_c,relative_humidity_percent,solar_irradiance_w_m2,cooling_level_ac1,setpoint_ac1,state_ac1,cooling_level_ac2,setpoint_ac2,state_ac2,cooling_level_ac3,setpoint_ac3,state_ac3,cooling_level_ac4,setpoint_ac4,state_ac4,zone_1_temperature_c,zone_2_temperature_c,zone_3_temperature_c,zone_4_temperature_c,room_average_temperature_c,max_zone_temperature_c,min_zone_temperature_c,temperature_gradient_c,comp_heat_zone_1_w,comp_heat_zone_2_w,comp_heat_zone_3_w,comp_heat_zone_4_w,occ_heat_zone_1_w,occ_heat_zone_2_w,occ_heat_zone_3_w,occ_heat_zone_4_w,env_heat_zone_1_w,env_heat_zone_2_w,env_heat_zone_3_w,env_heat_zone_4_w,interzone_heat_zone_1_w,interzone_heat_zone_2_w,interzone_heat_zone_3_w,interzone_heat_zone_4_w,hvac_cooling_zone_1_w,hvac_cooling_zone_2_w,hvac_cooling_zone_3_w,hvac_cooling_zone_4_w,net_heat_zone_1_w,net_heat_zone_2_w,net_heat_zone_3_w,net_heat_zone_4_w,total_computational_heat_w,total_occupancy_heat_w,total_envelope_heat_w,total_hvac_cooling_w,total_net_heat_w,optimal_cooling_ac1,optimal_cooling_ac2,optimal_cooling_ac3,optimal_cooling_ac4,optimal_temperature_c,optimal_hvac_action,target_objective_cost
4,High Occupancy / Low Computer Load,0,623,6230.0,34,8,9,9,8,10.24,2.28,LIGHT,61.22,LOW,RUNNING,9.5,1.74,IDLE,59.48,LOW,IDLE,11.3,2.48,LIGHT,62.84,LOW,RUNNING,9.33,1.54,IDLE,58.97,LOW,IDLE,8.01,0.93,IDLE,56.41,LOW,IDLE,11.65,2.97,LIGHT,64.02,LOW,RUNNING,10.61,2.44,LIGHT,61.92,LOW,RUNNING,9.47,1.88,IDLE,59.66,LOW,IDLE,8.4,1.07,IDLE,57.1,LOW,IDLE,11.46,2.59,LIGHT,63.21,LOW,RUNNING,28.73,58.0,246.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.783,24.93,24.994,24.611,24.829,24.994,24.611,0.383,242.51,120.43,121.58,120.31,680.0,765.0,765.0,680.0,177.41,235.87,296.12,242.73,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,225.34,232.38,255.37,233.87,604.83,2890.0,952.13,3500.0,946.96,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,18.1844
4,High Occupancy / Low Computer Load,0,624,6240.0,34,8,9,9,8,10.34,2.3,LIGHT,61.38,LOW,RUNNING,9.49,1.69,IDLE,59.4,LOW,IDLE,11.19,2.41,LIGHT,62.6,LOW,RUNNING,9.21,1.51,IDLE,58.78,LOW,IDLE,8.0,0.98,IDLE,56.47,LOW,IDLE,11.75,3.05,LIGHT,64.26,LOW,RUNNING,10.72,2.48,LIGHT,62.12,LOW,RUNNING,9.5,1.85,IDLE,59.65,LOW,IDLE,8.31,0.99,IDLE,56.87,LOW,IDLE,11.34,2.54,LIGHT,62.98,LOW,RUNNING,28.73,58.0,246.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.788,24.935,24.999,24.616,24.834,24.999,24.616,0.383,242.16,120.73,121.77,119.85,680.0,765.0,765.0,680.0,177.37,235.89,296.18,242.75,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,224.94,232.71,255.62,233.43,604.51,2890.0,952.19,3500.0,946.7,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,18.2661
4,High Occupancy / Low Computer Load,0,625,6250.0,34,8,9,9,8,10.42,2.3,LIGHT,61.48,LOW,RUNNING,9.45,1.63,IDLE,59.26,LOW,IDLE,11.07,2.34,LIGHT,62.35,LOW,RUNNING,9.12,1.5,IDLE,58.65,LOW,IDLE,8.02,1.03,IDLE,56.57,LOW,IDLE,11.86,3.12,LIGHT,64.51,LOW,RUNNING,10.83,2.5,LIGHT,62.29,LOW,RUNNING,9.49,1.8,IDLE,59.56,LOW,IDLE,8.21,0.92,IDLE,56.64,LOW,IDLE,11.23,2.51,LIGHT,62.8,LOW,RUNNING,28.74,58.0,246.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.793,24.94,25.004,24.621,24.84,25.004,24.621,0.383,241.74,121.08,121.85,119.44,680.0,765.0,765.0,680.0,177.52,236.06,296.38,242.92,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,224.67,233.23,255.9,233.19,604.11,2890.0,952.88,3500.0,946.99,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,18.3481
4,High Occupancy / Low Computer Load,0,626,6260.0,34,8,9,9,8,10.47,2.28,LIGHT,61.51,LOW,RUNNING,9.39,1.56,IDLE,59.08,LOW,IDLE,10.95,2.28,LIGHT,62.11,LOW,RUNNING,9.05,1.51,IDLE,58.58,LOW,IDLE,8.07,1.1,IDLE,56.74,LOW,IDLE,11.98,3.19,LIGHT,64.76,LOW,RUNNING,10.91,2.5,LIGHT,62.39,LOW,RUNNING,9.46,1.74,IDLE,59.44,LOW,IDLE,8.09,0.85,IDLE,56.39,LOW,IDLE,11.13,2.5,LIGHT,62.66,LOW,RUNNING,28.74,58.0,246.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.798,24.945,25.009,24.626,24.845,25.009,24.626,0.383,241.28,121.5,121.83,119.05,680.0,765.0,765.0,680.0,177.45,236.01,296.36,242.87,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,224.15,233.59,255.85,232.76,603.66,2890.0,952.69,3500.0,946.35,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,18.4299
4,High Occupancy / Low Computer Load,0,627,6270.0,34,8,9,9,8,10.5,2.24,LIGHT,61.48,LOW,RUNNING,9.3,1.48,IDLE,58.84,LOW,IDLE,10.82,2.24,LIGHT,61.88,LOW,RUNNING,9.01,1.54,IDLE,58.57,LOW,IDLE,8.15,1.18,IDLE,56.96,LOW,IDLE,12.11,3.24,LIGHT,65.0,LOW,RUNNING,10.97,2.48,LIGHT,62.43,LOW,RUNNING,9.4,1.67,IDLE,59.26,LOW,IDLE,7.96,0.79,IDLE,56.14,LOW,IDLE,11.06,2.51,LIGHT,62.59,LOW,RUNNING,28.74,58.0,247.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.803,24.95,25.014,24.631,24.849,25.014,24.631,0.383,240.77,121.96,121.69,118.73,680.0,765.0,765.0,680.0,177.41,236.03,296.43,242.89,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,223.6,234.07,255.79,232.45,603.15,2890.0,952.76,3500.0,945.91,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,18.512
4,High Occupancy / Low Computer Load,0,628,6280.0,34,8,9,9,8,10.49,2.19,LIGHT,61.4,LOW,RUNNING,9.19,1.41,IDLE,58.6,LOW,IDLE,10.71,2.21,LIGHT,61.7,LOW,RUNNING,9.0,1.58,IDLE,58.62,LOW,IDLE,8.25,1.25,IDLE,57.19,LOW,IDLE,12.23,3.28,LIGHT,65.21,LOW,RUNNING,11.0,2.45,LIGHT,62.42,LOW,RUNNING,9.31,1.59,IDLE,59.02,LOW,IDLE,7.84,0.74,IDLE,55.91,LOW,IDLE,11.01,2.53,LIGHT,62.56,LOW,RUNNING,28.74,58.0,247.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.808,24.955,25.019,24.636,24.854,25.019,24.636,0.383,240.32,122.4,121.44,118.47,680.0,765.0,765.0,680.0,177.35,235.98,296.41,242.84,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,223.08,234.47,255.52,232.14,602.63,2890.0,952.58,3500.0,945.21,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,18.594
4,High Occupancy / Low Computer Load,0,629,6290.0,34,8,9,9,8,10.45,2.13,LIGHT,61.26,LOW,RUNNING,9.07,1.34,IDLE,58.35,LOW,IDLE,10.62,2.2,LIGHT,61.57,LOW,RUNNING,9.02,1.64,IDLE,58.73,LOW,IDLE,8.36,1.32,IDLE,57.43,LOW,IDLE,12.33,3.3,LIGHT,65.36,LOW,RUNNING,10.99,2.4,LIGHT,62.34,LOW,RUNNING,9.2,1.52,IDLE,58.78,LOW,IDLE,7.73,0.71,IDLE,55.73,LOW,IDLE,11.0,2.57,LIGHT,62.6,LOW,RUNNING,28.75,58.0,247.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.813,24.96,25.024,24.641,24.86,25.024,24.641,0.383,239.91,122.79,121.12,118.33,680.0,765.0,765.0,680.0,177.52,236.21,296.69,243.07,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.84,235.09,255.48,232.23,602.15,2890.0,953.49,3500.0,945.64,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,18.6768
4,High Occupancy / Low Computer Load,0,630,6300.0,34,8,9,9,8,10.39,2.06,LIGHT,61.08,LOW,RUNNING,8.94,1.28,IDLE,58.09,LOW,IDLE,10.55,2.21,LIGHT,61.5,LOW,RUNNING,9.07,1.7,IDLE,58.89,LOW,IDLE,8.49,1.39,IDLE,57.7,LOW,IDLE,12.41,3.3,LIGHT,65.46,LOW,RUNNING,10.96,2.34,LIGHT,62.21,LOW,RUNNING,9.08,1.45,IDLE,58.52,LOW,IDLE,7.63,0.7,IDLE,55.59,LOW,IDLE,11.02,2.63,LIGHT,62.72,LOW,RUNNING,28.75,58.0,247.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.818,24.965,25.029,24.646,24.864,25.029,24.646,0.383,239.56,123.16,120.73,118.31,680.0,765.0,765.0,680.0,177.46,236.17,296.67,243.03,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,222.44,235.41,255.06,232.18,601.76,2890.0,953.33,3500.0,945.09,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,18.7592
4,High Occupancy / Low Computer Load,0,631,6310.0,34,8,9,9,8,10.3,1.98,LIGHT,60.84,LOW,RUNNING,8.82,1.24,IDLE,57.88,LOW,IDLE,10.51,2.24,LIGHT,61.5,LOW,RUNNING,9.15,1.78,IDLE,59.11,LOW,IDLE,8.61,1.44,IDLE,57.92,LOW,IDLE,12.47,3.28,LIGHT,65.51,LOW,RUNNING,10.9,2.26,LIGHT,62.02,LOW,RUNNING,8.96,1.39,IDLE,58.29,LOW,IDLE,7.56,0.71,IDLE,55.52,LOW,IDLE,11.06,2.69,LIGHT,62.86,LOW,RUNNING,28.75,58.0,247.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.823,24.97,25.034,24.651,24.869,25.034,24.651,0.383,239.33,123.43,120.31,118.38,680.0,765.0,765.0,680.0,177.39,236.13,296.65,242.99,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.13,235.65,254.63,232.2,601.45,2890.0,953.16,3500.0,944.61,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,18.8419
4,High Occupancy / Low Computer Load,0,632,6320.0,34,8,9,9,8,10.19,1.91,LIGHT,60.6,LOW,RUNNING,8.71,1.21,IDLE,57.7,LOW,IDLE,10.5,2.28,LIGHT,61.55,LOW,RUNNING,9.25,1.85,IDLE,59.34,LOW,IDLE,8.73,1.48,IDLE,58.13,LOW,IDLE,12.5,3.25,LIGHT,65.5,LOW,RUNNING,10.81,2.19,LIGHT,61.8,LOW,RUNNING,8.84,1.34,IDLE,58.06,LOW,IDLE,7.51,0.73,IDLE,55.48,LOW,IDLE,11.14,2.77,LIGHT,63.08,LOW,RUNNING,28.76,58.0,247.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.828,24.975,25.039,24.656,24.875,25.039,24.656,0.383,239.19,123.63,119.86,118.56,680.0,765.0,765.0,680.0,177.57,236.37,296.93,243.22,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.17,236.09,254.46,232.61,601.24,2890.0,954.09,3500.0,945.33,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,18.9253
4,High Occupancy / Low Computer Load,0,633,6330.0,34,8,9,9,8,10.07,1.84,LIGHT,60.35,LOW,RUNNING,8.62,1.2,IDLE,57.57,LOW,IDLE,10.52,2.34,LIGHT,61.66,LOW,RUNNING,9.37,1.92,IDLE,59.59,LOW,IDLE,8.83,1.5,IDLE,58.29,LOW,IDLE,12.49,3.2,LIGHT,65.41,LOW,RUNNING,10.7,2.12,LIGHT,61.55,LOW,RUNNING,8.72,1.31,IDLE,57.87,LOW,IDLE,7.5,0.77,IDLE,55.53,LOW,IDLE,11.24,2.84,LIGHT,63.31,LOW,RUNNING,28.76,58.0,247.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.833,24.98,25.044,24.661,24.88,25.044,24.661,0.383,239.17,123.7,119.42,118.84,680.0,765.0,765.0,680.0,177.5,236.32,296.91,243.18,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,222.09,236.1,253.99,232.86,601.13,2890.0,953.91,3500.0,945.04,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.0084
4,High Occupancy / Low Computer Load,0,634,6340.0,34,8,9,9,8,9.94,1.78,IDLE,60.09,LOW,IDLE,8.55,1.21,IDLE,57.5,LOW,IDLE,10.57,2.41,LIGHT,61.83,LOW,RUNNING,9.49,1.99,IDLE,59.85,LOW,IDLE,8.91,1.5,IDLE,58.39,LOW,IDLE,12.46,3.13,LIGHT,65.27,LOW,RUNNING,10.58,2.05,LIGHT,61.3,LOW,RUNNING,8.63,1.3,IDLE,57.74,LOW,IDLE,7.52,0.83,IDLE,55.64,LOW,IDLE,11.35,2.92,LIGHT,63.57,LOW,RUNNING,28.76,58.0,248.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.838,24.985,25.049,24.666,24.884,25.049,24.666,0.383,239.27,123.66,119.04,119.21,680.0,765.0,765.0,680.0,177.47,236.33,296.98,243.19,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,222.16,236.07,253.69,233.23,601.18,2890.0,953.97,3500.0,945.15,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.0918
4,High Occupancy / Low Computer Load,0,635,6350.0,34,8,9,9,8,9.82,1.74,IDLE,59.88,LOW,IDLE,8.51,1.24,IDLE,57.5,LOW,IDLE,10.65,2.48,LIGHT,62.03,LOW,RUNNING,9.61,2.04,IDLE,60.07,LOW,IDLE,8.97,1.48,IDLE,58.43,LOW,IDLE,12.4,3.06,LIGHT,65.09,LOW,RUNNING,10.46,1.99,LIGHT,61.06,LOW,RUNNING,8.56,1.31,IDLE,57.67,LOW,IDLE,7.57,0.9,IDLE,55.81,LOW,IDLE,11.47,2.98,LIGHT,63.81,LOW,RUNNING,28.76,58.0,248.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.843,24.99,25.054,24.671,24.889,25.054,24.671,0.383,239.48,123.52,118.73,119.62,680.0,765.0,765.0,680.0,177.4,236.28,296.96,243.14,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.29,235.89,253.36,233.59,601.35,2890.0,953.78,3500.0,945.13,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.1754
4,High Occupancy / Low Computer Load,0,636,6360.0,34,8,9,9,8,9.71,1.71,IDLE,59.7,LOW,IDLE,8.5,1.28,IDLE,57.55,LOW,IDLE,10.75,2.55,LIGHT,62.26,LOW,RUNNING,9.73,2.08,IDLE,60.28,LOW,IDLE,9.0,1.45,IDLE,58.42,LOW,IDLE,12.31,2.99,LIGHT,64.87,LOW,RUNNING,10.33,1.94,LIGHT,60.82,LOW,RUNNING,8.51,1.33,IDLE,57.63,LOW,IDLE,7.64,0.97,IDLE,56.0,LOW,IDLE,11.6,3.03,LIGHT,64.05,LOW,RUNNING,28.77,58.0,248.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.848,24.995,25.059,24.676,24.895,25.059,24.676,0.383,239.79,123.29,118.45,120.05,680.0,765.0,765.0,680.0,177.54,236.46,297.15,243.32,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.74,235.84,253.27,234.2,601.58,2890.0,954.47,3500.0,946.05,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.2597
4,High Occupancy / Low Computer Load,0,637,6370.0,34,8,9,9,8,9.62,1.7,IDLE,59.57,LOW,IDLE,8.52,1.34,IDLE,57.66,LOW,IDLE,10.87,2.63,LIGHT,62.53,LOW,RUNNING,9.83,2.1,IDLE,60.44,LOW,IDLE,8.99,1.4,IDLE,58.34,LOW,IDLE,12.2,2.91,LIGHT,64.61,LOW,RUNNING,10.22,1.91,LIGHT,60.64,LOW,RUNNING,8.5,1.37,IDLE,57.68,LOW,IDLE,7.74,1.04,IDLE,56.23,LOW,IDLE,11.72,3.07,LIGHT,64.26,LOW,RUNNING,28.77,58.0,248.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.853,25.0,25.064,24.681,24.899,25.064,24.681,0.383,240.2,122.95,118.32,120.49,680.0,765.0,765.0,680.0,177.51,236.47,297.23,243.33,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,223.13,235.5,253.21,234.66,601.96,2890.0,954.54,3500.0,946.5,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.344
4,High Occupancy / Low Computer Load,0,638,6380.0,34,8,9,9,8,9.55,1.71,IDLE,59.5,LOW,IDLE,8.58,1.41,IDLE,57.84,LOW,IDLE,10.99,2.69,LIGHT,62.77,LOW,RUNNING,9.92,2.1,IDLE,60.55,LOW,IDLE,8.96,1.33,IDLE,58.2,LOW,IDLE,12.08,2.85,LIGHT,64.38,LOW,RUNNING,10.13,1.9,LIGHT,60.51,LOW,RUNNING,8.52,1.43,IDLE,57.8,LOW,IDLE,7.85,1.12,IDLE,56.49,LOW,IDLE,11.82,3.1,LIGHT,64.42,LOW,RUNNING,28.77,58.0,248.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.858,25.005,25.069,24.686,24.904,25.069,24.686,0.383,240.66,122.58,118.31,120.91,680.0,765.0,765.0,680.0,177.44,236.43,297.2,243.29,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,223.51,235.1,253.18,235.03,602.46,2890.0,954.36,3500.0,946.82,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.4284
4,High Occupancy / Low Computer Load,0,639,6390.0,34,8,9,9,8,9.51,1.74,IDLE,59.5,LOW,IDLE,8.65,1.48,IDLE,58.03,LOW,IDLE,11.12,2.74,LIGHT,63.01,LOW,RUNNING,9.97,2.08,IDLE,60.58,LOW,IDLE,8.89,1.26,IDLE,58.0,LOW,IDLE,11.95,2.79,LIGHT,64.12,LOW,RUNNING,10.06,1.91,LIGHT,60.44,LOW,RUNNING,8.57,1.5,IDLE,57.96,LOW,IDLE,7.98,1.18,IDLE,56.75,LOW,IDLE,11.91,3.1,LIGHT,64.54,LOW,RUNNING,28.77,58.0,248.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.863,25.01,25.074,24.691,24.91,25.074,24.691,0.383,241.12,122.12,118.4,121.29,680.0,765.0,765.0,680.0,177.41,236.45,297.27,243.31,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,223.94,234.66,253.34,235.43,602.93,2890.0,954.44,3500.0,947.37,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.5132
4,High Occupancy / Low Computer Load,0,640,6400.0,34,8,9,9,8,9.5,1.78,IDLE,59.55,LOW,IDLE,8.75,1.56,IDLE,58.28,LOW,IDLE,11.23,2.78,LIGHT,63.21,LOW,RUNNING,10.0,2.04,LIGHT,60.56,LOW,RUNNING,8.8,1.19,IDLE,57.78,LOW,IDLE,11.83,2.74,LIGHT,63.9,LOW,RUNNING,10.01,1.93,LIGHT,60.41,LOW,RUNNING,8.64,1.57,IDLE,58.16,LOW,IDLE,8.1,1.24,IDLE,56.98,LOW,IDLE,11.97,3.08,LIGHT,64.58,LOW,RUNNING,28.78,58.0,248.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.868,25.015,25.079,24.696,24.915,25.079,24.696,0.383,241.6,121.68,118.57,121.56,680.0,765.0,765.0,680.0,177.56,236.61,297.47,243.47,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,224.58,234.37,253.7,235.87,603.41,2890.0,955.11,3500.0,948.52,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.5986
4,High Occupancy / Low Computer Load,0,641,6410.0,34,8,9,9,8,9.52,1.84,IDLE,59.66,LOW,IDLE,8.87,1.63,IDLE,58.53,LOW,IDLE,11.34,2.8,LIGHT,63.38,LOW,RUNNING,9.99,1.99,IDLE,60.47,LOW,IDLE,8.7,1.11,IDLE,57.54,LOW,IDLE,11.72,2.71,LIGHT,63.72,LOW,RUNNING,10.0,1.98,LIGHT,60.47,LOW,RUNNING,8.74,1.65,IDLE,58.4,LOW,IDLE,8.22,1.27,IDLE,57.18,LOW,IDLE,12.0,3.05,LIGHT,64.58,LOW,RUNNING,28.78,58.0,249.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.873,25.02,25.084,24.701,24.919,25.084,24.701,0.383,242.04,121.26,118.87,121.76,680.0,765.0,765.0,680.0,177.49,236.57,297.45,243.43,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,224.95,233.91,253.99,236.02,603.93,2890.0,954.94,3500.0,948.87,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.6837
4,High Occupancy / Low Computer Load,0,642,6420.0,34,8,9,9,8,9.58,1.91,IDLE,59.84,LOW,IDLE,8.99,1.69,IDLE,58.77,LOW,IDLE,11.42,2.8,LIGHT,63.47,LOW,RUNNING,9.96,1.93,IDLE,60.34,LOW,IDLE,8.58,1.04,IDLE,57.29,LOW,IDLE,11.63,2.7,LIGHT,63.59,LOW,RUNNING,10.02,2.03,LIGHT,60.57,LOW,RUNNING,8.86,1.72,IDLE,58.66,LOW,IDLE,8.32,1.3,IDLE,57.35,LOW,IDLE,12.0,3.0,LIGHT,64.5,LOW,RUNNING,28.78,58.0,249.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.878,25.025,25.089,24.706,24.924,25.089,24.706,0.383,242.42,120.88,119.23,121.85,680.0,765.0,765.0,680.0,177.45,236.59,297.51,243.45,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,225.28,233.56,254.41,236.13,604.38,2890.0,955.0,3500.0,949.38,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.7693
4,High Occupancy / Low Computer Load,0,643,6430.0,34,8,9,9,8,9.66,1.98,IDLE,60.05,LOW,IDLE,9.12,1.74,IDLE,59.01,LOW,IDLE,11.47,2.78,LIGHT,63.51,LOW,RUNNING,9.89,1.86,IDLE,60.15,LOW,IDLE,8.45,0.98,IDLE,57.03,LOW,IDLE,11.55,2.71,LIGHT,63.5,LOW,RUNNING,10.07,2.1,LIGHT,60.74,LOW,RUNNING,8.98,1.78,IDLE,58.9,LOW,IDLE,8.41,1.3,IDLE,57.46,LOW,IDLE,11.96,2.94,LIGHT,64.36,LOW,RUNNING,28.79,58.0,249.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.883,25.03,25.094,24.711,24.93,25.094,24.711,0.383,242.72,120.53,119.64,121.82,680.0,765.0,765.0,680.0,177.6,236.76,297.71,243.62,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,225.73,233.38,255.02,236.27,604.71,2890.0,955.69,3500.0,950.4,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.8553
4,High Occupancy / Low Computer Load,0,644,6440.0,34,8,9,9,8,9.76,2.06,IDLE,60.29,LOW,IDLE,9.24,1.78,IDLE,59.22,LOW,IDLE,11.5,2.74,LIGHT,63.48,LOW,RUNNING,9.8,1.78,IDLE,59.92,LOW,IDLE,8.33,0.94,IDLE,56.82,LOW,IDLE,11.51,2.73,LIGHT,63.48,LOW,RUNNING,10.14,2.17,LIGHT,60.93,LOW,RUNNING,9.1,1.84,IDLE,59.13,LOW,IDLE,8.47,1.28,IDLE,57.51,LOW,IDLE,11.9,2.87,LIGHT,64.18,LOW,RUNNING,28.79,58.0,249.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.888,25.035,25.099,24.716,24.934,25.099,24.716,0.383,242.91,120.3,120.06,121.69,680.0,765.0,765.0,680.0,177.52,236.72,297.68,243.58,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,225.85,233.1,255.4,236.11,604.96,2890.0,955.5,3500.0,950.46,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,19.941
